strain,time (s)
-2.73223401157349e-20,-0.8115921002499995
-2.5178329658253517e-20,-0.8111038189999995
-2.295323715138751e-20,-0.8106155377499995
-2.0654066648276404e-20,-0.8101272564999995
-1.8288067130211092e-20,-0.8096389752499995
-1.5862709860299618e-20,-0.8091506939999995
-1.338566498054964e-20,-0.8086624127499995
-1.0864777424989295e-20,-0.8081741314999995
-8.308042223792572e-21,-0.8076858502499995
-5.723579275562653e-21,-0.8071975689999995
-3.119607666812408e-21,-0.8067092877499995
-5.044196194221096e-22,-0.8062210064999995
2.113645851740221e-21,-0.8057327252499995
4.726229487694403e-21,-0.8052444439999995
7.324978456475737e-21,-0.8047561627499995
9.901573061552355e-21,-0.8042678814999995
1.2447753402279524e-20,-0.8037796002499995
1.49553459010152e-20,-0.8032913189999995
1.7416289611665606e-20,-0.8028030377499995
1.9822662224841464e-20,-0.8023147564999995
2.216670568563803e-20,-0.8018264752499995
2.4440851340918907e-20,-0.8013381939999995
2.6637744534273598e-20,-0.8008499127499995
2.875026856838112e-20,-0.8003616314999995
3.077156795624813e-20,-0.7998733502499995
3.269507088488525e-20,-0.7993850689999995
3.451451081719474e-20,-0.7988967877499995
3.622394716049556e-20,-0.7984085064999995
3.7817784932818346e-20,-0.7979202252499995
3.9290793361117226e-20,-0.7974319439999995
4.063812334882752e-20,-0.7969436627499995
4.185532375358595e-20,-0.7964553814999995
4.2938356419633893e-20,-0.7959671002499995
4.388360991321898e-20,-0.7954788189999995
4.4687911913351537e-20,-0.7949905377499995
4.534854021446468e-20,-0.7945022564999995
4.586323230186468e-20,-0.7940139752499995
4.6230193465323886e-20,-0.7935256939999995
4.644810342080913e-20,-0.7930374127499995
4.6516121415040704e-20,-0.7925491314999995
4.6433889792410097e-20,-0.7920608502499995
4.6201536008677585e-20,-0.7915725689999995
4.5819673080860656e-20,-0.7910842877499995
4.5289398467725694e-20,-0.7905960064999995
4.461229138038193e-20,-0.7901077252499995
4.3790408527525397e-20,-0.7896194439999995
4.282627830499406e-20,-0.7891311627499995
4.172289344432595e-20,-0.7886428814999995
4.048370214010122e-20,-0.7881546002499995
3.9112597680779034e-20,-0.7876663189999995
3.761390661274167e-20,-0.7871780377499995
3.5992375472020387e-20,-0.7866897564999995
3.425315612303095e-20,-0.7862014752499995
3.2401789748220114e-20,-0.7857131939999995
3.044418953706498e-20,-0.7852249127499995
2.83866221272301e-20,-0.7847366314999995
2.6235687854976127e-20,-0.7842483502499995
2.3998299875839787e-20,-0.7837600689999995
2.168166222058356e-20,-0.7832717877499995
1.9293246855031157e-20,-0.7827835064999995
1.684076981584935e-20,-0.7822952252499995
1.43321664976325e-20,-0.7818069439999995
1.1775566169535914e-20,-0.7813186627499995
9.179265802594987e-21,-0.7808303814999995
6.5517032912483325e-21,-0.7803421002499995
3.901430154938713e-21,-0.7798538189999995
1.237083807450888e-21,-0.7793655377499995
-1.4326405164403303e-21,-0.7788772564999995
-4.099018086200869e-21,-0.7783889752499995
-6.753323162302347e-21,-0.7779006939999995
-9.386857576530155e-21,-0.7774124127499995
-1.1990979252768714e-20,-0.7769241314999995
-1.4557130585071104e-20,-0.7764358502499995
-1.7076866628446585e-20,-0.7759475689999995
-1.9541882984724818e-20,-0.7754592877499995
-2.1944043290320674e-20,-0.7749710064999995
-2.427540621462888e-20,-0.7744827252499995
-2.652825187919064e-20,-0.7739944439999995
-2.8695107609291634e-20,-0.7735061627499995
-3.07687729316795e-20,-0.7730178814999995
-3.274234373416205e-20,-0.7725296002499995
-3.4609235505506245e-20,-0.7720413189999995
-3.636320557663336e-20,-0.7715530377499995
-3.7998374287310385e-20,-0.7710647564999995
-3.950924500573735e-20,-0.7705764752499995
-4.0890722931999185e-20,-0.7700881939999995
-4.213813262017534e-20,-0.7695999127499995
-4.324723415784931e-20,-0.7691116314999995
-4.421423794607279e-20,-0.7686233502499995
-4.503581802720499e-20,-0.7681350689999995
-4.5709123912717224e-20,-0.7676467877499995
-4.62317908678361e-20,-0.7671585064999995
-4.660194861486409e-20,-0.7666702252499995
-4.681822842211433e-20,-0.7661819439999995
-4.687976855063476e-20,-0.7656936627499995
-4.6786218036236544e-20,-0.7652053814999995
-4.653773878977631e-20,-0.7647171002499995
-4.613500600415584e-20,-0.7642288189999995
-4.5579206862077344e-20,-0.7637405377499995
-4.4872037544189383e-20,-0.7632522564999995
-4.401569854290973e-20,-0.7627639752499995
-4.301288829282968e-20,-0.7622756939999995
-4.186679513423428e-20,-0.7617874127499995
-4.058108763184368e-20,-0.7612991314999995
-3.9159903276432214e-20,-0.7608108502499995
-3.7607835602428994e-20,-0.7603225689999995
-3.592991975997445e-20,-0.7598342877499995
-3.413161658515062e-20,-0.7593460064999995
-3.2218795217295065e-20,-0.7588577252499995
-3.019771431723933e-20,-0.7583694439999995
-2.80750019451341e-20,-0.7578811627499995
-2.5857634161275844e-20,-0.7573928814999995
-2.3552912417656128e-20,-0.7569046002499995
-2.1168439812382266e-20,-0.7564163189999995
-1.8712096282907646e-20,-0.7559280377499995
-1.61920128180819e-20,-0.7554397564999995
-1.3616544772295466e-20,-0.7549514752499995
-1.0994244368448315e-20,-0.7544631939999995
-8.33383247932416e-21,-0.7539749127499995
-5.644169779784227e-21,-0.7534866314999995
-2.934227364477301e-21,-0.7529983502499995
-2.130569279426471e-22,-0.7525100689999995
2.5102393943276377e-21,-0.7520217877499995
5.226539423746007e-21,-0.7515335064999995
7.926731474204967e-21,-0.7510452252499995
1.060174492347461e-20,-0.7505569439999995
1.3242580717881814e-20,-0.7500686627499995
1.5840341707817748e-20,-0.7495803814999995
1.8386262711691632e-20,-0.7490921002499995
2.0871740206724876e-20,-0.7486038189999995
2.328836154565635e-20,-0.7481155377499995
2.5627933599932737e-20,-0.7476272564999995
2.788251073138712e-20,-0.7471389752499995
3.004442199649363e-20,-0.7466506939999995
3.2106297489427807e-20,-0.7461624127499995
3.406109373282795e-20,-0.7456741314999995
3.590211802809541e-20,-0.7451858502499995
3.762305168019719e-20,-0.7446975689999995
3.921797201552805e-20,-0.7442092877499995
4.068137311517384e-20,-0.7437210064999995
4.200818519000447e-20,-0.7432327252499995
4.319379252834023e-20,-0.7427444439999995
4.423404995159026e-20,-0.7422561627499995
4.5125297718017693e-20,-0.7417678814999995
4.586437481992751e-20,-0.7412796002499995
4.6448630624734403e-20,-0.7407913189999995
4.6875934815880364e-20,-0.7403030377499995
4.714468559515633e-20,-0.7398147564999995
4.7253816113742156e-20,-0.7393264752499995
4.7202799103964534e-20,-0.7388381939999995
4.6991649686313683e-20,-0.7383499127499995
4.662092634595e-20,-0.7378616314999995
4.6091730071504795e-20,-0.7373733502499995
4.5405701649980666e-20,-0.7368850689999995
4.45650171215551e-20,-0.7363967877499995
4.357238140451716e-20,-0.7359085064999995
4.2431020106834854e-20,-0.7354202252499995
4.114466954708294e-20,-0.7349319439999995
3.9717565013591166e-20,-0.7344436627499995
3.815442729678886e-20,-0.7339553814999995
3.646044753574372e-20,-0.7334671002499995
3.4641270425704705e-20,-0.7329788189999995
3.2702975839258386e-20,-0.7324905377499995
3.0652058919267983e-20,-0.7320022564999995
2.8495408707185344e-20,-0.7315139752499995
2.6240285375510048e-20,-0.7310256939999995
2.389429613816042e-20,-0.7305374127499995
2.1465369917365277e-20,-0.7300491314999995
1.896173085005626e-20,-0.7295608502499995
1.6391870721120514e-20,-0.7290725689999995
1.3764520414723373e-20,-0.7285842877499995
1.1088620478674971e-20,-0.7280960064999995
8.373290900093774e-21,-0.7276077252499995
5.627800193676927e-21,-0.7271194439999995
2.861533906576299e-21,-0.7266311627499995
8.396264623731797e-23,-0.7261428814999995
-2.69539026043967e-21,-0.7256546002499995
-5.466981366712655e-21,-0.7251663189999995
-8.221279853086706e-21,-0.7246780377499995
-1.0948800309805882e-20,-0.7241897564999995
-1.3640135442171033e-20,-0.7237014752499995
-1.6285988585951373e-20,-0.7232131939999995
-1.8877205920445337e-20,-0.7227249127499995
-2.140480826744638e-20,-0.7222366314999995
-2.3860022365364267e-20,-0.7217483502499995
-2.6234311509272662e-20,-0.7212600689999995
-2.8519405449332633e-20,-0.7207717877499995
-3.070732944242606e-20,-0.7202835064999995
-3.279043235419099e-20,-0.7197952252499995
-3.476141371181548e-20,-0.7193069439999995
-3.661334961099317e-20,-0.7188186627499995
-3.8339717384253307e-20,-0.7183303814999995
-3.9934418941804584e-20,-0.7178421002499995
-4.1391802700258534e-20,-0.7173538189999995
-4.270668401927912e-20,-0.7168655377499995
-4.387436407105631e-20,-0.7163772564999995
-4.489064707270679e-20,-0.7158889752499995
-4.575185581708532e-20,-0.7154006939999995
-4.645484544324336e-20,-0.7149124127499995
-4.6997015393614626e-20,-0.7144241314999995
-4.737631951116871e-20,-0.7139358502499995
-4.759127423603399e-20,-0.7134475689999995
-4.76409648675773e-20,-0.7129592877499995
-4.7525049864535026e-20,-0.7124710064999995
-4.7243763162502123e-20,-0.7119827252499995
-4.679791449492665e-20,-0.7114944439999995
-4.618888771065705e-20,-0.7110061627499995
-4.5418637088021264e-20,-0.7105178814999995
-4.44896816524323e-20,-0.7100296002499995
-4.340509751145253e-20,-0.7095413189999995
-4.216850822825533e-20,-0.7090530377499995
-4.078407326127477e-20,-0.7085647564999995
-3.9256474504763125e-20,-0.7080764752499995
-3.7590900971639564e-20,-0.7075881939999995
-3.579303166670258e-20,-0.7070999127499995
-3.3869016704725554e-20,-0.7066116314999995
-3.182545673434382e-20,-0.7061233502499995
-2.9669380732940124e-20,-0.7056350689999995
-2.7408222223801745e-20,-0.7051467877499995
-2.504979404320864e-20,-0.7046585064999995
-2.2602261733126885e-20,-0.7041702252499995
-2.007411561615162e-20,-0.7036819439999995
-1.7474141661831043e-20,-0.7031936627499995
-1.4811391243504452e-20,-0.7027053814999995
-1.2095149888442988e-20,-0.7022171002499995
-9.33490512813773e-21,-0.7017288189999995
-6.540313558934442e-21,-0.7012405377499995
-3.721167226542223e-21,-0.7007522564999995
-8.873594505828618e-22,-0.7002639752499995
1.9511497922408605e-21,-0.6997756939999995
4.784368805766708e-21,-0.6992874127499995
7.602309310741478e-21,-0.6987991314999995
1.0395021656670773e-20,-0.6983108502499995
1.3152629985289028e-20,-0.6978225689999995
1.5865367221448306e-20,-0.6973342877499995
1.8523609767435993e-20,-0.6968460064999995
2.1117911777351156e-20,-0.6963577252499995
2.363903888925268e-20,-0.6958694439999995
2.6078001294196978e-20,-0.6953811627499995
2.842608602329664e-20,-0.6948928814999995
3.067488833622631e-20,-0.6944046002499995
3.281634209742812e-20,-0.6939163189999995
3.484274902939026e-20,-0.6934280377499995
3.674680673600466e-20,-0.6929397564999995
3.8521635393031015e-20,-0.6924514752499995
4.016080300693907e-20,-0.6919631939999995
4.165834914829678e-20,-0.6914749127499995
4.3008807070805734e-20,-0.6909866314999995
4.420722413263729e-20,-0.6904983502499995
4.5249180442337524e-20,-0.6900100689999995
4.613080565771671e-20,-0.6895217877499995
4.6848793872382483e-20,-0.6890335064999995
4.740041653118688e-20,-0.6885452252499995
4.778353332264932e-20,-0.6880569439999995
4.799660100344996e-20,-0.6875686627499995
4.8038680117294115e-20,-0.6870803814999995
4.7909439577819467e-20,-0.6865921002499995
4.760915909273256e-20,-0.6861038189999995
4.7138729413984706e-20,-0.6856155377499995
4.649965040649535e-20,-0.6851272564999995
4.569402693571538e-20,-0.6846389752499995
4.4724562582090117e-20,-0.6841506939999995
4.35945511983231e-20,-0.6836624127499995
4.2307866333046027e-20,-0.6831741314999995
4.0868948552308637e-20,-0.6826858502499995
3.928279069785459e-20,-0.6821975689999995
3.75549211287547e-20,-0.6817092877499995
3.5691385000275335e-20,-0.6812210064999995
3.369872364118968e-20,-0.6807327252499995
3.158395209771766e-20,-0.6802444439999995
2.9354534919073377e-20,-0.6797561627499995
2.7018360266275274e-20,-0.6792678814999995
2.4583712432124397e-20,-0.6787796002499995
2.2059242866270094e-20,-0.6782913189999995
1.9453939805025098e-20,-0.6778030377499995
1.6777096610987456e-20,-0.6773147564999995
1.4038278932476194e-20,-0.6768264752499995
1.1247290797521323e-20,-0.6763381939999995
8.414139761290016e-21,-0.6758499127499995
5.5490012298002796e-21,-0.6753616314999995
2.662182086062706e-21,-0.6748733502499995
-2.359162521508665e-22,-0.6743850689999995
-3.1348352112840966e-21,-0.6738967877499995
-6.024096743953506e-21,-0.6734085064999995
-8.893241178546689e-21,-0.6729202252499995
-1.1731865100196805e-20,-0.6724319439999995
-1.4529659126399203e-20,-0.6719436627499995
-1.727644546914522e-20,-0.6714553814999995
-1.9962215104244945e-20,-0.6709671002499995
-2.2577164358204702e-20,-0.6704788189999995
-2.5111730888057936e-20,-0.6699905377499995
-2.755662888392296e-20,-0.6695022564999995
-2.9902883359107374e-20,-0.6690139752499995
-3.214186340051e-20,-0.6685256939999995
-3.4265314255209025e-20,-0.6680374127499995
-3.626538813303359e-20,-0.6675491314999995
-3.8134673609138527e-20,-0.6670608502499995
-3.986622351516437e-20,-0.6665725689999995
-4.1453581212835634e-20,-0.6660842877499995
-4.289080514918155e-20,-0.6655960064999995
-4.4172491598613445e-20,-0.6651077252499995
-4.529379550321099e-20,-0.6646194439999995
-4.6250449329323925e-20,-0.6641311627499995
-4.703877986541891e-20,-0.6636428814999995
-4.765572289342246e-20,-0.6631546002499995
-4.809883567329448e-20,-0.6626663189999995
-4.8366307188339817e-20,-0.6621780377499995
-4.8456966106782256e-20,-0.6616897564999995
-4.83702864232951e-20,-0.6612014752499995
-4.810639075255025e-20,-0.6607131939999995
-4.766605125534848e-20,-0.6602249127499995
-4.705068818648484e-20,-0.6597366314999995
-4.6262366062195353e-20,-0.6592483502499995
-4.530378745373886e-20,-0.6587600689999995
-4.4178284422423345e-20,-0.6582717877499995
-4.288980762006138e-20,-0.6577835064999995
-4.1442913087573525e-20,-0.6572952252499995
-3.984274679294165e-20,-0.6568069439999995
-3.809502695829396e-20,-0.6563186627499995
-3.6206024234081845e-20,-0.6558303814999995
-3.4182539786599916e-20,-0.6553421002499995
-3.203188137290763e-20,-0.6548538189999995
-2.9761837484937206e-20,-0.6543655377499995
-2.73806496520397e-20,-0.6538772564999995
-2.489698299826997e-20,-0.6533889752499995
-2.2319895157561354e-20,-0.6529006939999995
-1.9658803656330636e-20,-0.6524124127499995
-1.6923451879225524e-20,-0.6519241314999995
-1.4123873739228527e-20,-0.6514358502499995
-1.1270357178778959e-20,-0.6509475689999995
-8.373406633134738e-21,-0.6504592877499995
-5.443704591744707e-21,-0.6499710064999995
-2.492072397112272e-21,-0.6494827252499995
4.705695759850061e-22,-0.6489944439999995
3.4332422152535026e-21,-0.6485061627499995
6.384948291568899e-21,-0.6480178814999995
9.314713255879699e-21,-0.6475296002499995
1.2211626061363003e-20,-0.6470413189999995
1.506487985919532e-20,-0.6465530377499995
1.7863812416200974e-20,-0.6460647564999995
2.0597946103167607e-20,-0.6455764752499995
2.325702730360458e-20,-0.6450881939999995
2.5831065094265553e-20,-0.6445999127499995
2.831036905104981e-20,-0.6441116314999995
3.0685586036454476e-20,-0.6436233502499995
3.2947735828137137e-20,-0.6431350689999995
3.5088245451856923e-20,-0.6426467877499995
3.709898208642037e-20,-0.6421585064999995
3.8972284413093466e-20,-0.6416702252499995
4.0700992287315256e-20,-0.6411819439999995
4.227847461623749e-20,-0.6406936627499995
4.369865533204806e-20,-0.6402053814999995
4.4956037357641963e-20,-0.6397171002499995
4.604572446835767e-20,-0.6392288189999995
4.6963440961034735e-20,-0.6387405377499995
4.770554904951244e-20,-0.6382522564999995
4.826906391606041e-20,-0.6377639752499995
4.8651666348340585e-20,-0.6372756939999995
4.885171289176615e-20,-0.6367874127499995
4.8868243506793325e-20,-0.6362991314999995
4.8700986681942965e-20,-0.6358108502499995
4.835036197087382e-20,-0.6353225689999995
4.7817479935555096e-20,-0.6348342877499995
4.710413948727106e-20,-0.6343460064999995
4.62128226269683e-20,-0.6338577252499995
4.514668659624501e-20,-0.6333694439999995
4.3909553460122325e-20,-0.6328811627499995
4.2505897152437647e-20,-0.6323928814999995
4.094082802448164e-20,-0.6319046002499995
3.922007494700473e-20,-0.6314163189999995
3.7349965025214296e-20,-0.6309280377499995
3.533740099557319e-20,-0.6304397564999995
3.3189836382313066e-20,-0.6299514752499995
3.091524850028558e-20,-0.6294631939999995
2.852210939932085e-20,-0.6289749127499995
2.6019354853349723e-20,-0.6284866314999995
2.3416351505446244e-20,-0.6279983502499995
2.0722862287299545e-20,-0.6275100689999995
1.7949010238631865e-20,-0.6270217877499995
1.510524085870065e-20,-0.6265335064999995
1.2202283127990387e-20,-0.6260452252499995
9.2511093439468e-21,-0.6255569439999995
6.262893919484029e-21,-0.6250686627499995
3.2489712976893654e-21,-0.6245803814999995
2.207931399970179e-22,-0.6240921002499995
-2.810115051485806e-21,-0.6236038189999995
-5.832197714046597e-21,-0.6231155377499995
-8.833913241182247e-21,-0.6226272564999995
-1.1803778068988536e-20,-0.6221389752499995
-1.4730410664081876e-20,-0.6216506939999995
-1.76025752446237e-20,-0.6211624127499995
-2.040922506651478e-20,-0.6206741314999995
-2.3139545107689168e-20,-0.6201858502499995
-2.5782993985279194e-20,-0.6196975689999995
-2.832934494252013e-20,-0.6192092877499995
-3.0768725745303523e-20,-0.6187210064999995
-3.309165733182362e-20,-0.6182327252499995
-3.528909106293625e-20,-0.6177444439999995
-3.735244442556839e-20,-0.6172561627499995
-3.9273635046955655e-20,-0.6167678814999995
-4.104511288333453e-20,-0.6162796002499995
-4.2659890453305416e-20,-0.6157913189999995
-4.411157099294029e-20,-0.6153030377499995
-4.5394374417360937e-20,-0.6148147564999995
-4.650316098144373e-20,-0.6143264752499995
-4.7433452540715736e-20,-0.6138381939999995
-4.818145132242799e-20,-0.6133499127499995
-4.874405612599236e-20,-0.6128616314999995
-4.9118875881587473e-20,-0.6123733502499995
-4.930424050563325e-20,-0.6118850689999995
-4.929920900205339e-20,-0.6113967877499995
-4.910357476867056e-20,-0.6109085064999995
-4.8717868078726876e-20,-0.6104202252499995
-4.814335571833115e-20,-0.6099319439999995
-4.7382037771559873e-20,-0.6094436627499995
-4.643664155596807e-20,-0.6089553814999995
-4.5310612722284054e-20,-0.6084671002499995
-4.400810354314981e-20,-0.6079788189999995
-4.2533958426751165e-20,-0.6074905377499995
-4.089369670207435e-20,-0.6070022564999995
-3.9093492733351293e-20,-0.6065139752499995
-3.714015343182291e-20,-0.6060256939999995
-3.50410932433627e-20,-0.6055374127499995
-3.280430670058879e-20,-0.6050491314999995
-3.0438338638019655e-20,-0.6045608502499995
-2.7952252173000465e-20,-0.6040725689999995
-2.535559452802052e-20,-0.6035842877499995
-2.2658360932764674e-20,-0.6030960064999995
-1.987095669256949e-20,-0.6026077252499995
-1.7004157518758246e-20,-0.6021194439999995
-1.4069068297536024e-20,-0.6016311627499995
-1.1077080453700306e-20,-0.6011428814999995
-8.039828070851679e-21,-0.6006546002499995
-4.9691429355395895e-21,-0.6001663189999995
-1.8770086774517855e-21,-0.5996780377499995
1.2244858177791363e-21,-0.5991897564999995
4.323193543262799e-21,-0.5987014752499995
7.406956870063308e-21,-0.5982131939999995
1.0463655225985945e-20,-0.5977249127499995
1.3481252767345423e-20,-0.5972366314999995
1.6447845856573914e-20,-0.5967483502499995
1.9351710158391606e-20,-0.5962600689999995
2.218134716815328e-20,-0.5957717877499995
2.4925529987276276e-20,-0.5952835064999995
2.757334816300737e-20,-0.5947952252499995
3.011425141275613e-20,-0.5943069439999995
3.2538092056704766e-20,-0.5938186627499995
3.483516598696308e-20,-0.5933303814999995
3.699625200654366e-20,-0.5928421002499995
3.901264937716638e-20,-0.5923538189999995
4.08762134213415e-20,-0.5918655377499995
4.257938903122549e-20,-0.5913772564999995
4.411524194444194e-20,-0.5908889752499995
4.5477487655291935e-20,-0.5904006939999995
4.6660517838611874e-20,-0.5899124127499995
4.765942417286468e-20,-0.5894241314999995
4.8470019458941005e-20,-0.5889358502499995
4.9088855941378907e-20,-0.5884475689999995
4.9513240749467296e-20,-0.5879592877499995
4.974124838677804e-20,-0.5874710064999995
4.977173020910191e-20,-0.5869827252499995
4.960432084247382e-20,-0.5864944439999995
4.923944150495292e-20,-0.5860061627499995
4.867830020798269e-20,-0.5855178814999995
4.7922888825476785e-20,-0.5850296002499995
4.697597703120425e-20,-0.5845413189999995
4.584110311753122e-20,-0.5840530377499995
4.452256172106674e-20,-0.5835647564999995
4.3025388493182726e-20,-0.5830764752499995
4.135534176577905e-20,-0.5825881939999995
3.9518881274839454e-20,-0.5820999127499995
3.752314401631173e-20,-0.5816116314999995
3.5375917320726975e-20,-0.5811233502499995
3.308560924432538e-20,-0.5806350689999995
3.066121638573202e-20,-0.5801467877499995
2.811228924785413e-20,-0.5796585064999995
2.5448895275193702e-20,-0.5791702252499995
2.2681579706412976e-20,-0.5786819439999995
1.9821324391562942e-20,-0.5781936627499995
1.68795047319565e-20,-0.5777053814999995
1.3867844909097678e-20,-0.5772171002499995
1.079837157645635e-20,-0.5767288189999995
7.683366194928762e-21,-0.5762405377499995
4.535316198905858e-21,-0.5757522564999995
1.3668651855102806e-21,-0.5752639752499995
-1.8092376757744657e-21,-0.5747756939999995
-4.9801888119831374e-21,-0.5742874127499995
-8.133181789511209e-21,-0.5737991314999995
-1.1255459024339837e-20,-0.5733108502499995
-1.4334363451215295e-20,-0.5728225689999995
-1.7357389942920452e-20,-0.5723342877499995
-2.0312236270625076e-20,-0.5718460064999995
-2.3186853397558205e-20,-0.5713577252499995
-2.596949489980614e-20,-0.5708694439999995
-2.8648765312235087e-20,-0.5703811627499995
-3.1213667244373776e-20,-0.5698928814999995
-3.365364698094895e-20,-0.5694046002499995
-3.595863834437897e-20,-0.5689163189999995
-3.811910477385117e-20,-0.5684280377499995
-4.012607938537456e-20,-0.5679397564999995
-4.19712028377804e-20,-0.5674514752499995
-4.3646758842699354e-20,-0.5669631939999995
-4.5145707165339696e-20,-0.5664749127499995
-4.646171397255328e-20,-0.5659866314999995
-4.7589179394813346e-20,-0.5654983502499995
-4.852326217952682e-20,-0.5650100689999995
-4.9259901324458705e-20,-0.5645217877499995
-4.979583459187629e-20,-0.5640335064999995
-5.0128613816352846e-20,-0.5635452252499995
-5.025661693188689e-20,-0.5630569439999995
-5.017905665708863e-20,-0.5625686627499995
-4.989598579059977e-20,-0.5620803814999995
-4.940829908257607e-20,-0.5615921002499995
-4.8717731661949927e-20,-0.5611038189999995
-4.782685401319776e-20,-0.5606155377499995
-4.673906351049378e-20,-0.5601272564999995
-4.545857253124425e-20,-0.5596389752499995
-4.399039318518145e-20,-0.5591506939999995
-4.2340318709221615e-20,-0.5586624127499995
-4.051490159225466e-20,-0.5581741314999995
-3.85214285076736e-20,-0.5576858502499995
-3.6367892145055786e-20,-0.5571975689999995
-3.4062960045466224e-20,-0.5567092877499995
-3.161594055766698e-20,-0.5562210064999995
-2.9036746044976915e-20,-0.5557327252499995
-2.6335853484294837e-20,-0.5552444439999995
-2.3524262610354637e-20,-0.5547561627499995
-2.061345176884227e-20,-0.5542678814999995
-1.76153316524848e-20,-0.5537796002499995
-1.4542197103468197e-20,-0.5532913189999995
-1.140667717449815e-20,-0.5528030377499995
-8.22168364878922e-21,-0.5523147564999995
-5.000358226584981e-21,-0.5518264752499995
-1.7560185922033215e-21,-0.5513381939999995
1.4978964187990568e-21,-0.5508499127499995
4.747882328105467e-21,-0.5503616314999995
7.980424970627118e-21,-0.5498733502499995
1.1182056667090854e-20,-0.5493850689999995
1.4339412380467e-20,-0.5488967877499995
1.7439285622304766e-20,-0.5484085064999995
2.0468683875311372e-20,-0.5479202252499995
2.3414883299329315e-20,-0.5474319439999995
2.6265482489931568e-20,-0.5469436627499995
2.900845506167725e-20,-0.5464553814999995
3.163220083210543e-20,-0.5459671002499995
3.4125595387305906e-20,-0.5454788189999995
3.6478037815747575e-20,-0.5449905377499995
3.867949640374704e-20,-0.5445022564999995
4.072055209357078e-20,-0.5440139752499995
4.2592439513669513e-20,-0.5435256939999995
4.428708539988682e-20,-0.5430374127499995
4.579714423655624e-20,-0.5425491314999995
4.7116030957366274e-20,-0.5420608502499995
4.823795055751055e-20,-0.5415725689999995
4.915792448087657e-20,-0.5410842877499995
4.9871813659072125e-20,-0.5405960064999995
5.037633809254694e-20,-0.5401077252499995
5.0669092878181785e-20,-0.5396194439999995
5.0748560602211446e-20,-0.5391311627499995
5.0614120032331084e-20,-0.5386428814999995
5.0266051058133005e-20,-0.5381546002499995
4.9705535844615226e-20,-0.5376663189999995
4.8934656179343e-20,-0.5371780377499995
4.79563870098183e-20,-0.5366897564999995
4.677458616899046e-20,-0.5362014752499995
4.5393980299299423e-20,-0.5357131939999995
4.382014711356133e-20,-0.5352249127499995
4.205949399008263e-20,-0.5347366314999995
4.0119232976983324e-20,-0.5342483502499995
3.800735230347012e-20,-0.5337600689999995
3.5732584505361634e-20,-0.5332717877499995
3.330437128705594e-20,-0.5327835064999995
3.073282525650783e-20,-0.5322952252499995
2.8028688683727806e-20,-0.5318069439999995
2.5203289446607852e-20,-0.5313186627499995
2.2268494340627267e-20,-0.5308303814999995
1.92366599409292e-20,-0.5303421002499995
1.612058121668589e-20,-0.5298538189999995
1.2933438108022291e-20,-0.5293655377499995
9.688740285428054e-21,-0.5288772564999995
6.400270320460718e-21,-0.5283889752499995
3.082025504221502e-21,-0.5279006939999995
-2.5184144294961854e-22,-0.5274124127499995
-3.58708252137855e-21,-0.5269241314999995
-6.909415207385884e-21,-0.5264358502499995
-1.0204583556316454e-20,-0.5259475689999995
-1.3458419392705042e-20,-0.5254592877499995
-1.6656903325610842e-20,-0.5249710064999995
-1.9786225326494958e-20,-0.5244827252499995
-2.2832844607914547e-20,-0.5239944439999995
-2.578354854296174e-20,-0.5235061627499995
-2.8625510368332384e-20,-0.5230178814999995
-3.1346345417993376e-20,-0.5225296002499995
-3.393416563953294e-20,-0.5220413189999995
-3.6377632151596063e-20,-0.5215530377499995
-3.866600560804141e-20,-0.5210647564999995
-4.0789194142906804e-20,-0.5205764752499995
-4.273779867964214e-20,-0.5200881939999995
-4.450315539846014e-20,-0.5195999127499995
-4.6077375166928085e-20,-0.5191116314999995
-4.745337975123017e-20,-0.5186233502499995
-4.86249346385328e-20,-0.5181350689999995
-4.958667831484805e-20,-0.5176467877499995
-5.0334147857334106e-20,-0.5171585064999995
-5.086380071536004e-20,-0.5166702252499995
-5.1173032570594605e-20,-0.5161819439999995
-5.126019118284876e-20,-0.5156936627499995
-5.112458614545266e-20,-0.5152053814999995
-5.076649449133841e-20,-0.5147171002499995
-5.0187162108775926e-20,-0.5142288189999995
-4.9388800943759577e-20,-0.5137405377499995
-4.837458198427638e-20,-0.5132522564999995
-4.714862404005607e-20,-0.5127639752499995
-4.571597834977052e-20,-0.5122756939999995
-4.408260906605471e-20,-0.5117874127499995
-4.2255369686918255e-20,-0.5112991314999995
-4.024197552015677e-20,-0.5108108502499995
-3.805097228512655e-20,-0.5103225689999995
-3.5691700973645727e-20,-0.5098342877499995
-3.317425910873983e-20,-0.5093460064999995
-3.0509458556328027e-20,-0.5088577252499995
-2.770878006087027e-20,-0.5083694439999995
-2.4784324691144964e-20,-0.5078811627499995
-2.1748762396727444e-20,-0.5073928814999995
-1.8615277889425662e-20,-0.5069046002499995
-1.5397514076724993e-20,-0.5064163189999995
-1.210951328604113e-20,-0.5059280377499995
-8.765656529593147e-21,-0.5054397564999995
-5.380601069313144e-21,-0.5049514752499995
-1.9692165501536312e-21,-0.5044631939999995
1.4534800223755902e-21,-0.5039749127499995
4.872390178233739e-21,-0.5034866314999995
8.272400464892768e-21,-0.5029983502499995
1.163844924268869e-20,-0.5025100689999995
1.4955593583942494e-20,-0.5020217877499995
1.820907566435313e-20,-0.5015335064999995
2.138438857599531e-20,-0.5010452252499995
